head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	sense6	sense7	sense8	sense9	sense10	pos	text
band-n	verbs with "band-n" as object	front-v	band fronted	a1.s1	a2.s5	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	498910753	Ellington fronted his own <band> for 50 years, wrote more than 2,000 songs, played in more than 20,000 concerts around the world and helped break down racial barriers in music, which made it difficult to pick songs for the tribute concert, said director M.T. "Mo" Trout.
band-n	verbs with "band-n" as object	march-v	marching band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s3	a8.s1	a9.sx	a10.s1	2161434765	Marching <bands> in general represent a virtual slice of student life.
band-n	verbs with "band-n" as subject	perform-v	band performing	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2534779269	Free beer and food are offered from 6 to 8, while a bagpipe <band> performs.
band-n	verbs with "band-n" as subject	play-v	band played	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	7248970	The <band> plays the song half heartedly while they adjust levels and try to get things right.
band-n	verbs with "band-n" as subject	release-v	the band released	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	3002188962	In the following years, the <band> has released a number of hit albums.
band-n	verbs with particle "up" and "band-n" as object	break-v	broke up the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.sx	a9.sx	a10.s1	1653732246	Has an ordinary man the courage to demand such sacrifices, and would not such efforts most certainly demoralise the Army, break up the <bands> of discipline, and, in short, undermine its military virtue, if firm reliance on the greatness and infallibility of the Commander did not compensate for all?
band-n	verbs with particle "up" and "band-n" as object	strike-v	strike up the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s3	a6.s1	a7.s5	a8.sx	a9.sx	a10.s1	1812525872	"Strike up the <band>"--came O'Keefe's voice--"here comes the hero!"
band-n	... about "band-n"	documentary-n	documentary about the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	2259022965	The Story of Anvil is a documentary about a metal <band>, sure.
band-n	... as "band-n"	play-v	play as a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1980316507	It took a while for us to figure out how to get the right sound in our head phones and play together as a <band> and not focus completely on our own jobs playing in a studio together is completely different style of playing compared to playing a gig live, but once we got used it, it was fine.
band-n	... behind "band-n"	force-n	driving force behind the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	1883736914	Called "the engine of the band" Al Mackay is the driving force behind the <band> and as Hussain Jiffry the only Sri Lankan in the band stated "if he stops playing then the whole band stops playing."
band-n	... behind "band-n"	screen-n	screen behind the band .	a1.s1	a2.s1	a3.sx	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.s1	1304601309	The fact of the matter is that a large number of the sell-out audience appeared to have some sort of space wind blowing through their heads, their experience augmented by an enormous screen behind the <band> depicting images that made little sense to the rest of us.
band-n	... by "band-n"	album-n	album by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1221279196	Remixing an album by the greatest rock <band> of all time can be, well, daunting . "It's hard to make it as up-to-date as stuff nowadays, because it wasn't recorded these days," says Massey.
band-n	... by "band-n"	back-v	backed by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	2137882220	Backed by a small <band> of professional musicians in the intimate surroundings of the studio and benefiting from Whitelocks sensitive production, Celebrate is inspired songwriting at its very best and will leave a lasting impression on the download generation in search of meaningful and honest songs.
band-n	... by "band-n"	concert-n	concert by the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	114744586	Even though music is a vital part of African American culture, very few Black bands had radio shows in the jazz era of the 1930s when radio carried live concerts by many white <bands>.
band-n	... by "band-n"	music-n	music by bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	874765429	The contract designates the type of uniforms bands should wear; that there should be only one bass drummer; the size of bass drum; the types of flags to be displayed - with a maximum of three flags (of which one must be the Union flag and the second either the Scottish Soltire or the flag of the bands jurisdiction); that there should he no paramilitary insignia; a band cannot have a name with the initials YCV; the tune The Wild Colonial Boy should never be played; that there should be no unseemly shouting; that only regulation marching step should he used; that there should be no drinking or playing of music by <bands> at the Field, that bands should nor carry deacon poles or batons; and that bands on church parades must attend the service and only play hymns.
band-n	... by "band-n"	performance-n	performance by the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	3087616489	If freak storms washed out a potential victory against Nottingham Forest on Saturday, it was Shirtliff who put the dampeners on an even more impressive performance by his <band> of young players.
band-n	... by "band-n"	song-n	song by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3166235149	'Black Metallic' is one of those really great songs by a <band> that's pretty underrated.
band-n	... for "band-n"	drummer-n	drummer for the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	629311562	I recently had the chance to chat with Johnny Kelly, drummer for the <band>, who had just come from a traffic jam to do some press stuff in anticipation of the release of the band's new album World Coming Down, whicch I consider to be the best thing the band have yet done.
band-n	... for "band-n"	singer-n	singer for the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	916102330	And I have just heard from Enzo, now back in Italy, that Elisabetta Gagliardi will now be the permanent lead singer for the <band>.
band-n	... from "band-n"	album-n	album from a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2390552272	This is an awesome album from my favorite <band>.
band-n	... from "band-n"	entertainment-n	entertainment from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	3087287080	The fun starts at 4pm with games with the Pulse Radio along with entertainment from local <bands> and choirs, followed by the light switch on by Santa and a secret celebrity at 6.30pm.
band-n	... from "band-n"	music-n	music from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	1156807252	Music is quite significant in my life; I enjoy playing the keyboard and listening to music from <bands> like Fall Out Boy, Panic!
band-n	... from "band-n"	musician-n	musicians from various bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1123866982	He is the co-author (along with musicians from the <bands> of Sam Rivers) of the "Wildflower" series, which promoted and documented the avant-garde loft-jazz movement of the 1970s.
band-n	... from "band-n"	song-n	songs from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3387884763	It is rumored that three songs from each <band> were filmed and saved during the editing process, and that Copeland has these in storage.
band-n	... from "band-n"	track-n	tracks from the bands	a1.s1	a2.s10	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	452195404	Because I for one would really love to read a bit of background or comments about each track from the <band>.
band-n	... in "band-n"	bass-n	bass in a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2898716577	He's got a good story (and he plays bass in a <band> - I saw them on C-SPAN the other day).
band-n	... in "band-n"	drummer-n	drummer in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	344572552	Blair and Edward played guitar, and Tom, who was a drummer in the school <band>, was the natural selection as the group's drummer.
band-n	... in "band-n"	frequency-n	frequencies in this band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	1223972765	To accommodate the telemetry requirements of commercial launch vehicles, the FCC and NTIA allocated six frequencies in the 2310-2390 MHz <band>.[
band-n	... in "band-n"	guitar-n	guitar in a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	134760881	The bass and 2nd guitar in the <band> were brothers George and Doc Perry.
band-n	... in "band-n"	guy-n	the guys in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.sx	a9.s1	a10.s1	2761418859	PC: Yeah, I'm friends with all the guys in the <bands>, but also, I was a fan of all of the previous bands that these guys have been in since they were like 14.
band-n	... in "band-n"	musician-n	musicians in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	138167358	Remember that the majority of the musicians in this <band> went on to form The Chieftains.
band-n	... in "band-n"	operate-v	operating in the band	a1.s2	a2.s2	a3.s6	a4.s2	a5.sx	a6.s2	a7.s3	a8.sx	a9.sx	a10.s2	2107166510	MLS operates in the 5000-5150 MHz <band> with an associated distance measuring equipment (DME) link in the 960-1215 MHz band.
band-n	... in "band-n"	play-v	playing in a band	a1.s9	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2994904904	As a young man he played in several <bands>, including the Immortal Primitives, which had some success and opened for the Ramones."
band-n	... in "band-n"	singer-n	singer in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1820682906	Nicole deBoer Marries Christian (7:01 pm CST) Today Nicole deBoer will be marrying her fiancé, a singer in a rock <band> named John (I've been unable to find his surname).
band-n	... in "band-n"	spectrum-n	spectrum in the 700 MHz band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx	a8.s2	a9.s2	a10.s2	672182999	Please find attached the FEI views on changes to the UK regulatory framework that we believe would enable greater utilisation by Radio LANs of spectrum in the 5GHz frequency <band> for the provision of communications services, as a contribution to the Mobile Services Committee (MSC).
band-n	... into "band-n"	group-v	grouped into bands	a1.s2	a2.s8	a3.s11	a4.s5	a5.sx	a6.s8	a7.s3	a8.sx	a9.sx	a10.s4	1667793843	Some stood upright and used their hands And grouped together into family <bands>. ------------ Man has much in common with his ancestors of old But the difference is enormous if the story be told.
band-n	... is a "band-n"	Band-n	Band is a band	a1.s6	a2.s1	a3.s5	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.sx	902939689	Ivo Pires who accompanies Celina Perreira with his ensemble, and the Alberto 'Kinzinhu' Rodrigues Band are strictly acoustic string <bands> - harking back, as is said in the liner notes, to "the sound of a Saturday night on Cape Verdean back roads".
band-n	... is a "band-n"	Beatles-n	Beatles were an English rock band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	474596722	For example: The Beatles were the top musical <band> of the 60s.
band-n	... is a "band-n"	Hawkwind-n	Hawkwind are a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	865206570	I spoke of how when Hawkwind were a new upcoming <band> they had been very much a community band who associated with their audience.
band-n	... is a "band-n"	Radiohead-n	Radiohead is that band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2125852061	That way you would lose your memory and still think Radiohead was a cool <band>.
band-n	... is a "band-n"	U2-n	U2 is my favourite band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1772466547	I can recall those famous first like Square Pegs and SJP in braces and the first Revenge of the Nerds movie(remake on the way) Bachelor Party huum that guy from dance fever right &(TJ Hooker?) and Tommy Boy..yet at the time of thin ties, multi colored hair and when U2 was a club <band> I must regret I missed out on Bachelor Party, not for the premise just the bad acting...
band-n	... is a "band-n"	band-n	bands are bands	a1.s6	a2.sx	a3.s5	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.sx	3239825673	Jam bands are <bands> like the Grateful Dead and its vast and diverse progeny who allow fans to record concerts and exchange the recordings legally.
band-n	... is a "band-n"	zeppelin-n	Zeppelin was the most popular band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	949521339	As the name would imply, Dread Zeppelin was a <band> that played nothing but reggae versions of Led Zeppelin songs.
band-n	... of "band-n"	battle-n	Battle of the Bands	a1.s1	a2.s1	a3.s1	a4.s3	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	83277608	Since that fateful Battle of the <Bands>, Metallica had been doing very well for themselves.
band-n	... of "band-n"	fan-n	fans of the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3237213295	However, I asked an existing fan of the <band> (Hi Adam!) whether 'A Natural Disaster' is representative of Anathema as a whole, and whether it's a suitable place to start investigating their catalogue.
band-n	... of "band-n"	music-n	music of the band	a1.s1	a2.s1	a3.s1	a4.s3	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2997897846	The music of the <band> is very like country music but their main area lies in rock, so what the listeners get is a mixture of both.
band-n	... of "band-n"	singer-n	singer of the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3373120070	Until two years ago, he was a producer of low-budget dramas in Scotland, mostly known for his work with director - and former lead singer of punk <band> The Skids - Richard Jobson.
band-n	... on "band-n"	signal-n	signals on the band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s1	a6.s2	a7.s2	a8.sx	a9.sx	a10.s2	2480267651	So there are often 2 (one running station and another looking for multiplier) or more stations on the same band and same mode and they should keep only one TX signal on this <band> at any time.
band-n	... to "band-n"	band-n	band to the 7/8 GHz band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	1496631210	These reallocation options are: Option I - Retuning the existing fixed microwave systems in the 1710-1755 MHz band to the 1755-1850 MHz <band>; Option II - Relocating the existing fixed microwave systems in the 1710-1755 MHz band to the 7/8 GHz band; Option III- Converting the existing fixed microwave systems in the 1710-1755 MHz band to commercial leased services; and Option IV - Retuning the narrowband fixed microwave systems in the 1710-1755 MHz band to the 1755-1850 MHz band, and relocating the wideband fixed microwave systems to the 7/8 GHz band.
band-n	... to "band-n"	dance-v	dancing to a live band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2119945756	People were dancing to the <band> this time and everything!!
band-n	... up "band-n"	line-n	With this new line up the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	2832066015	With this new line up the <band> embarked on a tour and issued their next album "Good Time" in 2000.
band-n	... with "band-n"	album-n	album with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	681402053	While there, he recorded two albums with his <band> the White Octave, before they split up.
band-n	... with "band-n"	gig-n	gig with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	2014362263	A friend of mine had a gig with his <band> on Friday night.
band-n	... with "band-n"	perform-v	performed with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	3272901400	He eloped with his pregnant girlfriend at seventeen and began performing with a <band> the following year.
band-n	... with "band-n"	play-v	playing with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	941799012	The penultimate of these gents played with the <band> at Strange Daze 98, when Ron was refused entry to the USA, and also on Hawkwind's New Zealand tour of 2000.
band-n	... with "band-n"	record-v	recorded with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	569843932	I have collaborations later in the year in Azerbaijan and India and will most likely be going back to Pakistan to record with the Mekaal Hassan <band> again.
band-n	... with "band-n"	red-j	painted red with one white horizontal band .	a1.s7	a2.s3	a3.s7	a4.s4	a5.s5	a6.s5	a7.sx	a8.s5	a9.s3	a10.s5	2389820293	Lighthouse painted red with a black <band> below the lower gallery.
band-n	... with "band-n"	show-n	shows with bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	1909445753	Saw them again around 1995 at Liberty Lunch in Austin for the "Raul's Reunion" show with some other old punk pop <bands> like Standing Waves.
band-n	... with "band-n"	sing-v	singing with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	236684554	Phyllis sang with a Linstead <band> called The Vulcans, playing in Kingston, Ocho Rios, and Montego Bay.
band-n	... with "band-n"	stage-n	on stage with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	72416511	I held out for a year so I could see how it felt to be on stage with a rock <band>.
band-n	... with "band-n"	tour-n	tour with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	2955210906	Presently on tour with his full-size <band>, the 59-year-old Taylor takes the time to converse with Spinner about being the latest artist on Starbucks' label, in addition to the wider variety of options older performing artists have to get their songs across in the digital age.
