head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	pos	text
bašta-n	... na "bašta-n"	zahrada-n	zahrada Na Baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	10572260916	Zahrada na <baště> je nejen významnou zelení Pražského hradu, ale i souborem architektonických, historických a uměleckých děl.
bašta-n	... of "bašta-n"	Kaddáfí-n	Kaddáfího bašty	a1.s1	a2.s2	a3.s1	a4.s1	a5.s1	3854414522	Pokud pak budou skupiny rebelů schopny přejít do útoku a napadnou Kaddáfího <bašty> na západě Libye, politický tlak na Ameriku a NATO – v neposlední řadě také ze strany republikánských členů kongresu – na vytvoření bezletové zóny by se snížil.
bašta-n	... of "bašta-n"	dobytí-n	dobytí bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	6504525937	Šéf Pentagonu o přípravě operace, která by měla skončit dobytím hlavní <bašty> islamistů, promluvil na zasedání ministrů obrany v Paříži.
bašta-n	... of "bašta-n"	hřeben-n	hřeben Bašt	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	7112094248	Po pravé straně máme hřeben <Bašt>, nejblíže k nám pak skalnaté vrcholy Satana a Hlinské veže.
bašta-n	... of "bašta-n"	zdivo-n	zdiva bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	8388613968	Pod tenkou vrstvou drnu bylo odhaleno a začištěno zdivo hradební <bašty>, které mělo překvapivě podobu půlválcové plné věžice.
bašta-n	... pod "bašta-n"	scéna-n	scéně pod baštou	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	12382087457	Umělecká agentura REX a Muzeum města Brna zvou na Letní scénu pod <baštou> hradu Špilberk příznivce historického šermu.
bašta-n	... pod "bašta-n"	ulice-n	v ulici Pod Baštou	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	9057126705	Tato ulice je nyní otevřena pouze pro dopravní obsluhu a přístupná je zMilady Horákové ulicí Pod <Baštami>.
bašta-n	... s "bašta-n"	brána-n	brána s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3491575945	Prohlédnete si Žateckou bránu s <baštami> a opevněním, která na severní straně města připomíná, že ve středověku zde stála nedobytná pevnost.
bašta-n	... s "bašta-n"	hrad-n	hradu s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2724871563	Ráno se vydáváme zpět na Sovinec, kde absolvujeme dlouhou prohlídku hradu, při které mimo jiné navštěvujeme obnovenou podzemní chodbu, která spojuje hrad s předsunutou dělovou <baštou> Lichtenštejnkou.
bašta-n	... s "bašta-n"	hradba-n	hradby s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	486740913	Hrad Cimburk (zvaný též Trnávka) se skládal ještě z předhradí, kde se dochovala velká část hradby s branou a kruhovou <baštou>.
bašta-n	... s "bašta-n"	opevnění-n	opevnění s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1153602609	Pokud chtělo být město chráněno hradbami, hojně využívalo opevnění s <baštami> – tak jako nizozemské město Groningen... (bastiony, bašty – význam těchto slov se prolíná až shoduje).
bašta-n	... s "bašta-n"	parkán-n	parkán s baštami	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	4516797470	Zachovala se část vnitřní hradby s patnácti baštami, parkán s <baštami> a zbytky příkopů a valů.
bašta-n	... s "bašta-n"	pevnost-n	pevnost se sedmi baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6504760716	Navštívíte hlavní město Lefkas s benátskou pevností se sedmi <baštami> Agia Maura.
bašta-n	... s "bašta-n"	předhradí-n	předhradí se dvěma baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	9730552406	Dnes mohou návštěvníci hradu obdivovat trosky dvou paláců v jádře a do značné výšky dochované opevnění předhradí s dvěma <baštami> .
bašta-n	... s "bašta-n"	zeď-n	zdí s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2893531824	I když již v 19. století zanikly městské brány, zachovaly se z opevnění poměrně rozsáhlé úseky obou hradebních zdí s <baštami>.
bašta-n	... u "bašta-n"	ranč-n	Ranč u Bašty ,	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8245185218	První česká kamenná kuchyně na ranči u <Bašty> v Úžicích
bašta-n	... z "bašta-n"	historka-n	Historky z ražické bašty	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	46654088	(1978), Historky z Ražické <bašty> (1979), Uličnictví pana Čabouna (1981), Ze staré drogerie (1982), Šťastný domov (1983) či Můj obchod se psy.
bašta-n	... za "bašta-n"	ulice-n	v ulici Za Baštou	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	5007585225	Ve vztahu k bytovým domům bude uskutečněna například výměna výtahů v ulici Italská 767 a 768, rekonstrukce bytových jader a koupelen v ulici Česká 681 a Náměstí Přátelství 655 a 656, zateplení fasády a střechy v ulici Za <Baštou> 394, očištěno bude zateplení domu Česká 680.
bašta-n	bašta-n and/or ...	Matyášův-j	bašta a Matyášův	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	8923051989	Nejnavštěvovanějšími místy Budapešti je budova maďarského parlamentu, bazilika sv. Štěpána, Rybářská <bašta> a Matyášův chrám .
bašta-n	bašta-n and/or ...	bastion-n	baštami či bastiony	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	25144023	Na císařův rozkaz byla v roce 1784 probourána nová brána -josefínská (z dnešní Alžbětině ulice) směrem k vzkvétajícímu západnímu předměstí.[120] Opuštěné areály zpustlých <bašt> a bastionů posloužily podnikavým měšťanům k zakládání prvních košických manufaktur.
bašta-n	bašta-n and/or ...	brána-n	branami a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1000045386	Dochovaná zůstala zdvojená Písecká (Dolní) brána, sedm bašt, později využívaných k bydlení, a hradební parkán mezi Dolní branou a <baštou> Helvít je upraven do parkové podoby.
bašta-n	bašta-n and/or ...	hradba-n	hradeb a bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	4995481636	Vládě se ukládá, aby bezodkladně v dohodě se zájemníky a vlastníky pražských pevností, <bašt> a hradeb podnikla akci za jich převzetí a zbourání.
bašta-n	bašta-n and/or ...	hradební-j	bašty a hradební zdi	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10989844793	Na severozápadě vystupoval z opevnění horního hradu pravoúhlý objekt <bašty> nebo hradební věže.
bašta-n	bašta-n and/or ...	opevnění-n	bašty a opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1224614818	Doslovně se vzletným pojmenováním věřit nedalo, žádné opevnění či <baštu> si tu nikdo nepostavil.
bašta-n	bašta-n and/or ...	příkop-n	baštami a příkopy	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5952591862	Dodnes zde ulice nesou jména slavných řeckých předků: Homérova, Hippodamova, Pythagorova, Periklova, Sokratova, Metaxasova atd. Kolem celého města se táhnou 4 km dlouhé městské hradby z 15. a 16. století s věžemi, <baštami> a příkopy, které patří k nejzachovalejším a nejvydařenějším příkladům středověkého opevnění.
bašta-n	bašta-n and/or ...	střílna-n	baštami a střílnami .	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	490817518	Po dokončení rekonstrukce hradu vynikne obnovené průčelí domu zbrojnošů i vnější hradební obvod se střílnami a <baštami>.
bašta-n	bašta-n and/or ...	věž-n	věží a bašt	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	460382584	Této době vzniku odpovídá i způsob ochrany hradeb vysunutými <baštami> a věžemi.
bašta-n	bašta-n and/or ...	zeď-n	zdmi a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	246568491	Karel IV. dal horu též znovu opevniti zdmi a <baštami> a obnovil zámek královský a úřad purkrabský.
bašta-n	bašta-n na ...	hráz-n	rybářské bašty na hrázi	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	9107703385	Nevíme, zda ji pamatují staré duby, ale zděná <bašta> na hrázi byla jejím dramatickým dějištěm.
bašta-n	bašta-n na ...	nároží-n	baštami na nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	3930847620	Rozlehlý areál byl chráněn hradbou s polygonálními <baštami> na nárožích a příkopem.
bašta-n	bašta-n of ...	Bengháze-n	v povstalecké baště Benghází	a1.sx	a2.sx	a3.s1	a4.s1	a5.s3	294251337	Americká armáda dnes podle Reuters uvedla, že USA a jejich spojenci úspěšně vytvořili bezletovou zónu nad Libyí a zastavili útoky sil věrných libyjskému vůdci Muammaru Kaddáfímu proti rebelům v povstalecké <baště> Benghází.
bašta-n	bašta-n of ...	Doněck-n	povstalecké bašty Doněcka	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	1534580101	Dva vojáci byli zabiti v Avdijivce, další u obce Nevelske; obě vesnice se nacházejí poblíž hlavní povstalecké <bašty> Doněcku.
bašta-n	bašta-n of ...	Hizballáh-n	baštou Hizballáhu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2128720750	Izraelci však zasáhli i předměstí libanonské metropole, které je <baštou> Hizballáhu.Rannímu útoku předcházel další útok Hizballáhu na izraelská města.
bašta-n	bašta-n of ...	Kaddáfí-n	baštu Kaddáfího	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1022970574	S postupem vojsk ubývaly <bašty> Kaddáfího stoupenců.
bašta-n	bašta-n of ...	Parrakh-n	na baštu Parrakhu .	a1.s1	a2.s2	a3.sx	a4.s1	a5.s2	5044330836	Většina z nich je dislokována kolem zámku Kherzeš (pod velením Tagga Kharzaniho) a okolo <bašty> Parrakhu (pod velením Gon-Orbhona).
bašta-n	bašta-n of ...	Taliban-n	baštou Talibanu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12494775119	Další články k tématu: Američtí vojáci zahájili ofenzívu proti <baště> Talibanu v Afghánistánu V Afghánistánu o víkendu pokračovaly boje, umírali i vojáci NATO Při nehodě vrtulníku v Afghánistánu zemřelo 16 lidí "Mise ano, ale ne v Afghánistánu"
bašta-n	bašta-n of ...	demokrat-n	baštou demokratů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1736530726	Jeho strana ovládla města jako Birmingham, Southampton, Plymouth, Reading, Norwich a velšské hlavní město Cardiff, které bylo dosud <baštou> liberálních demokratů.
bašta-n	bašta-n of ...	džihádista-n	baštou džihádistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	803221573	Irácká armáda za podpory mezinárodní koalice toto pondělí zahájila velkou ofenzivu s cílem <baštu> džihádistů osvobodit.
bašta-n	bašta-n of ...	extremista-n	baštou extremistů	a1.s1	a2.s1	a3.sx	a4.s1	a5.s1	2184183261	V Sýrii zbývá koaličním jednotkám dobýt poslední <baštu> extremistů, město Rakka.
bašta-n	bašta-n of ...	husita-n	baštou husitů .	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11555897629	Hrad náporu neodolal a stal se <baštou> husitů.
bašta-n	bašta-n of ...	husitství-n	jednou z bašt husitství na jihozápadní Moravě	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	3232032195	Katolická armáda se tedy alespoň spořádaně rozložila kolem Tábora a zahájila neprodyšné obléhání této <bašty> českého husitství... V průběhu tažení na Tábor nicméně v Rožmberském vojsku došlo k šokující události, skupina uherských žoldnéřů se pokusila zabít samotného pána z Rožmberka!
bašta-n	bašta-n of ...	házená-n	bašty házené	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	5774822574	Na Slovácku jsou <baštami> národní házené Vracov a především Veselí nad Moravou.
bašta-n	bašta-n of ...	islamista-n	bašty islamistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6850412963	Skutečný příběh ženy, které se podařilo uprchnout z <bašty> islamistů v syrském městě Rakká.
bašta-n	bašta-n of ...	katolicismus-n	baštou katolicismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5072498786	Pane Havlíku, shodou okolností jsem zrovna dneska četl o tom, že dokonce i v sousedním Polsku (vždy považovaném za neotřesitelnou <baštu> katolicismu) na zmrtvýchvstání Krista věří jenom 47 procent respondentů - čili méně než polovina.
bašta-n	bašta-n of ...	komunismus-n	bašt komunismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11820241032	Dark Side, já to "vidím" i tak, že když někdo naznačuje , že i Hitler když válčil proti Rusku ( <baště> komunismu ) tak vlastně bojoval i proti komunismu, tak by si "zasloužil" také nějaký metál, nebo ne ?! Dark Side a ty jsi vlastně také "hrdina"!
bašta-n	bašta-n of ...	konzervatismus-n	baštou konzervatismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	3491564153	Ta je tradičně považována za <baštu> pravicového konzervatismu, a přesto právě tam se klade na osobní charitativní myšlení největší důraz.
bašta-n	bašta-n of ...	levice-n	baštou levice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2495184110	Je pikantní, že toto se děje v části světa, která sebe sama ještě historicky docela nedávno vydávala za <baštu> světové levice a dokázala diskreditovat marxismus v měřítku celoplanetárním.
bašta-n	bašta-n of ...	liberalismus-n	bašta liberalismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	8883986279	Ale k věci, jde samozřejmě o klam, vypěstovaný umýslně levicovýma silama, kdy zpochybňování principu zodpovědnosti, pravdy a cti je jejich jediným trumfem, jedná se také bohužel i o studenty z nekolika amerických universit, hlavně o onu <Baštu> liberalismu University.
bašta-n	bašta-n of ...	odpor-n	baštou odporu	a1.s1	a2.sx	a3.sx	a4.s1	a5.s1	11087703629	Ale konec samotného Kaddáfího, jakkoli významný, nebyl ve čtvrtek tak důležitý jako pád nejdůležitější <bašty> kaddáfíovského odporu, přístavního města Syrty.
bašta-n	bašta-n of ...	opevnění-n	bašty městského opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6440214652	Do zámecké stavby byly pojaty i <bašty> městského opevnění z roku 1571.
bašta-n	bašta-n of ...	opozice-n	baštou opozice	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	7764123386	Hamá (Sýrie) - Syrští vojáci dnes časně ráno s tanky vtrhli do města Hamá, které je jednou z <bašt> opozice, apodle předního nevládního aktivisty přitom zabili 95 lidí.
bašta-n	bašta-n of ...	ozbrojenec-n	baštou ozbrojenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	2340194170	Už více než třicet let kino Šama rozněcuje erotické fantazie v Péšávaru, hlavním městě severozápadního Pákistánu, které hraničí s kmenovými oblastmi, jež jsou <baštou> ozbrojenců Talibanu a skupin napojených na teroristickou síť Al-Káida.
bašta-n	bašta-n of ...	povstalec-n	baštou povstalců	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	366450191	Syrská armáda dobyla město Rabíja - poslední <baštu> protivládních povstalců v provincii Látakíja na západě země.
bašta-n	bašta-n of ...	pravice-n	baštou pravice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6138812497	Zejména v dřívějších mediálních <baštách> pravice, z nichž některé nyní vlastní Andrej Babiš, se okamžitě spustila vlna morální paniky.
bašta-n	bašta-n of ...	protestantismus-n	baštou protestantismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	314693325	Tak se Hannover stal jednou z <bašt> protestantismu.
bašta-n	bašta-n of ...	radikál-n	baštou radikálů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	468499013	Po dobytí Mosulu, <bašty> radikálů z takzvaného Islámského státu, zůstává v Iráku až 7000 členů této teroristické organizace.
bašta-n	bašta-n of ...	rebel-n	bašty rebelů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	2115861449	Za hlavní <baštu> rebelů je považován právě Dagestán.
bašta-n	bašta-n of ...	separatista-n	bašty proruských separatistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1347092568	Východoukrajinské město Snižne (rusky Sněžnoje) se jako jedna z <bašt> proruských separatistů v Doněcké oblasti stalo v úterý terčem bombardování.
bašta-n	bašta-n of ...	stalinismus-n	bašty stalinismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12485644328	Poslední <bašta> stalinismu na světě totiž přistoupila k radikální měnové reformě.
bašta-n	bašta-n of ...	stoupenec-n	baštou stoupenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	6354061859	Ve velkých městech, považovaných za <bašty> stoupenců Tsvangiraie, snížila státní komise počet místností, zjevně ve snaze snížit počet odevzdaných hlasů.
bašta-n	bašta-n of ...	terorista-n	baštu teroristů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4962314615	F. vzhledem k tomu, že pokud se SAR stane <baštou> teroristů, obchodníků s narkotiky, džihádistů a ozbrojených lupičů, hrozí, že se násilí rozšíří po celém regionu a bude mít dopad i na okolní státy; vzhledem k tomu, že kamerunské úřady dočasně uzavřely hranice se SAR poté, co povstalci z koalice Séléka zaútočili na pohraniční město Toktoyo a zabili kamerunského pohraničníka;
bašta-n	bašta-n of ...	vzbouřenec-n	baštu vzbouřenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1231644431	Kaddáfího síly se od sobotního rána pokoušejí dobýt zpět druhé největší libyjské město a <baštu> vzbouřenců Benghází. [celá zpráva]
bašta-n	bašta-n s ...	střílna-n	bašta se střílnami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11718853688	Nalezneme tady totiž nejen typické hradní opevnění a vnější parkanovou hradbu se třemi <baštami> se střílnami a vstupní branou, ale také sídlo správce komory, kostel s řadou dalších staveb, ale i zbytky původní radnice.
bašta-n	bašta-n s ...	vyhlídka-n	hrad , Rybářská bašta s krásnou vyhlídkou na město ,	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	6403389739	Po večeři odjezd metrem na náměstí Deák Ferenc, Budínský hrad, rybářská <bašta> s krásnou vyhlídkou na město, chrám Sv. Matyáše.
bašta-n	bašta-n u ...	brána-n	baštami u bran	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3753307655	V roce 1830 byla zbořena <bašta> u Chyšské brány, která hrozila zřícením.
bašta-n	bašta-n u ...	rybník-n	baště u rybníka	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	8905475141	Fotogalerie z předvolebního setkání sdružení Květnice II na <baště> u rybníka...
bašta-n	bašta-n v ...	Průhonice-n	Hliněná bašta v Průhonicích	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	11447279500	Z restaurace "vzduchoplavecké" rovnou do známé "rybí" Hliněné <bašty> v Průhonicích.
bašta-n	bašta-n v ...	nároží-n	baštami v nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	8550687979	Z této doby pochází i pozoruhodné visuté schodiště a válcová dělová <bašta> v jižním nároží.
bašta-n	modifiers of "bašta-n"	Habrovický-j	Penzion Habrovická Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	1130725531	Penzion Úžín, Penzion Habrovická <Bašta> a výše zmíněnou Vetruši.
bašta-n	modifiers of "bašta-n"	Holubovský-j	Holubovská Bašta	a1.sx	a2.s2	a3.sx	a4.s1	a5.s2	6282941270	Další samoty se vyskytují i jinde v okolí ryníka Posměšek, dokonce nejsou spojeny cestou, takže směrovky na Holubovskou <Baštu> neukazují na stejné místo.
bašta-n	modifiers of "bašta-n"	Otakarův-j	Otakarova bašta	a1.s2	a2.s2	a3.sx	a4.s1	a5.s2	8941812033	Prodáme rodinný dům v centru Č.Budějovic-přízemí technické podlaží a garáž v patře byt 3+1 koupelna ,sprch.kout 2xWC balkon,terasa.Součástí je historická věž Otakarova <bašta> z r.1276 a část původních hradeb.Dům sousedí s...
bašta-n	modifiers of "bašta-n"	Predný-j	Predná Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	4754178766	Základní varianty výstupu Z turistické značky Štrbské – Popradské pleso postupně z Triganu vystoupíme na Patriu, Malou Baštu, Prednou <Baštu> a Satana.
bašta-n	modifiers of "bašta-n"	dobytný-j	nedobytnou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s1	12571168348	Totiž jak začít úspěšně podnikat v oboru, který se zdál být z obchodního hlediska prakticky nedobytnou <baštou> asijských výrobců.
